count|employer_name|employer_address1|employer_address2|employer_city
1|Main Street Business Services|1883 W Royal Hunte Dr.|Suite 200|Cedar City
1|Reaction Engineering International|189 Fort Union Blvd.|Suite 201|Midvale
1|Dev Simplify|1896 N 1120 W||Provo
1|Truid Co|1930 E Cresthill Dr||Holladay
1|Content Lab Inc|1972 E Garfield Ave||Salt Lake City
1|Storagenergy Technologies Inc|1990 S Milestone Drive|Suite A|Salt Lake City
1|ProValue Engineering Inc|20 South 850 West|Suite 1|Hurricane
1|Banlaw North America LLC|2009 S 4130 W|Suite D|Salt Lake City
1|AccuPulse Medical Inc|2036 S. Lincoln Avenue|Suite 201|Ogden
1|BoxWorks Technologies Inc|2065 Parkway Blvd||West Valley
1|Awardco Inc|2080 West 400 North||Lindon
1|ObservePoint Inc|2100 W Pleasant Grove Blvd|Suite 300|Pleasant Grove
1|Rego Consulting Corporation|2115 N Main Street||Centerville
1|Rego Consulting Corporation|2115 North Main Street||Centerville
1|Falkondata LLC|2137 East Alta Canyon Dr.||Sandy
1|LPS Holdco LLC|215 South State Street|Suite 850|Salt Lake City
1|Moon and Day Projects Inc|216 N Orem Blvd|Suite 1|Orem
1|Horrocks Engineers Inc|2162 W Grove Parkway|Suite 400|Pleasant Grove
1|Delhivery USA LLC|2200 South Main Street|Suite 600|South Salt Lake
1|Ceigon LLC|2223 S Highland Dr|E6 299|Salt Lake City
1|BH Roberts Foundation (Corporation-Non Profit)|2263 East Murray Holladay Blvd|4|Holladay
1|Cottonwood Heights|2277 Bengal Blvd||Cottonwood Heights
1|Coach the Coach Academy LLC|231 E. 400 S.|Suite 355, 3rd Floor|Salt Lake City
1|Convina LLC|2322 E 4040 S||St. George
1|VanCon Inc|2335 South State Street||Provo
1|Envision Engineering PC|240 East Morris Avenue|Suite 200|Salt Lake City
1|Graphite Health Inc|240 N. East Promontory|Suite 200|Farmington
1|Vidal Consulting Group LLC|241 West 200 South|Suite 215|Salt Lake City
1|Zencastr Inc|2416 Nantucket Dr.||Cottonwood Heights
1|Attain Consulting Inc|2429 W. 13235 S.||Riverton
1|Utah Technical Services LLC|2469 E Fort Union Blvd   114||Cottonwood Heights
1|Regalix Inc|2475 Washington Blvd||Ogden
1|MarketStar QOZ LLC|2475 Washington Blvd.||Ogden
1|CentralPoint Solutions LLC|24983 N 600 E||Fountain Green
